TIPO;DIRECCION;IDENTIFICADOR;CODIGO;CODNDP,N,19,0;TIPO DE VALLA;TIPO DE SUELO;LOCALIZACION;ACCESO;N.ELEMENTOS;AREA;PERIMETRO;DIRECCION AUXLIAR;DISTRITO;BARRIO;latitud;longitud;UTMX;UTMY
AREA INFANTIL;CAMINO HUERTA nº 24;1309;16005;20126927;VALLA METALICA DE COLORINES;ARENA;EN ZONA AJARDINADA;0;3;127,762;45,39;Cm · CAMINO LA HUERTA , ASCENDIENTE 1: 166 · VALD;HORTALEZA;VALDEFUENTES;40,507505;-3,64483;445366,999;4484287,453
AREA INFANTIL;AVENIDA NICETO ALCALA ZAMORA nº 85;1409;16135;31011057;SIN VALLA;ARENA;0;0;13;989,735;165,28;C · CALLE MARIA TUDOR , ASCENDIENTE 1: 166 · VALD;HORTALEZA;VALDEFUENTES;40,498289;-3,656487;444371,712;4483271,776
AREA INFANTIL;CALLE BANDE nº 31;1885;21036;20160536;SIN VALLA;ARENA;0;0;5;1162,254;123,98;C · CALLE BANDE 34 , ASCENDIENTE 1: 215 · CORRALE;BARAJAS;CORRALEJOS;40,465262;-3,590748;449917,692;4479566,437
AREA INFANTIL;CALLE LAGO VAN nº 35;9077;91009;11132994;VALLA METALICA DE COLORINES;0;0;0;3;143,382;51,44;0;VICALVARO;CASCO HISTÓRICO DE VICÁLVARO;40,406677;-3,606621;448527,333;4473072,633
AREA INFANTIL;CALLE BATERIAS nº 9;10228;91010;20128608;SIN VALLA;ARENA;EN PARQUE;0;1;127,802;47,85;0;CIUDAD LINEAL;CONCEPCIÓN;40,441184;-3,649192;444943,218;4476928,534
AREA INFANTIL;CALLE JUAN PEREZ ZUÑIGA nº 31;10229;91011;11111027;VALLA METALICA DE COLORINES;ARENA;0;0;1;91,523;38,24;0;CIUDAD LINEAL;SAN PASCUAL;40,442944;-3,648606;444994,397;4477123,487
AREA INFANTIL;CALLE VALDERRODRIGO nº 25;10111;91002;11054277;VALLA VEGETAL;ARENA;EN ZONA DE INTERBLOQUES;0;2;204,593;60,79;0;MONCLOA - ARAVACA;VALDEZARZA;40,470207;-3,720521;438920,2;4480197,045
AREA INFANTIL;CALLE PINOS ALTA nº 77;289;6050;31024614;0;0;0;0;4;271,745;73,66;JARDIN PINOS ALTA;TETUÁN;VALDEACEDERAS;40,468257;-3,69865;440772,531;4479965,662
AREA INFANTIL;CALLE CALIZA nº 29;1687;19056;31006794;VALLA MADERA TIPO TALANQUERA;ARENA;0;0;3;106,534;45,22;C · CALLE CALIZA 54 , ASCENDIENTE 1: 191 · CASCO;VICALVARO;VALDERRIBAS;40,39729;-3,603103;448818,786;4472028,597
AREA INFANTIL;CALLE PRINCIPE CARLOS nº 36;1415;16143;31017494;SIN VALLA;ARENA;0;0;7;1116,23;122,31;Av · AVENIDA ALCALDE CONDE DE MAYALDE , ASCENDIEN;HORTALEZA;VALDEFUENTES;40,491931;-3,650959;444834,946;4482562,618
AREA INFANTIL;CALLE MOTA DEL CUERVO nº 70;1360;16066;11116940;VALLA METALICA CON COLORINES;ARENA;0;0;4;231,61;63,83;C · CALLE MOTA DEL CUERVO 70 , ASCENDIENTE 1: 163;HORTALEZA;CANILLAS;40,464669;-3,631658;446448,958;4479524,624
AREA INFANTIL;CALLE JULIO DANVILA nº 15;1434;16164;31011578;VALLA METALICA CON COLORINES;ARENA;0;0;3;85,271;43,58;C · CALLE JULIO DANVILA 24 , ASCENDIENTE 1: 165 ·;HORTALEZA;APOSTOL SANTIAGO;40,472286;-3,663247;443777,206;4480389,676
AREA INFANTIL;CALLE ULISES nº 23;1344;16048;31045324;SIN VALLA; ARENA;0;0;3;48,017;28,72;0;HORTALEZA;CANILLAS;40,457838;-3,653217;444615,54;4478779,596
AREA INFANTIL;CALLE PRINCIPE CARLOS nº 36;1416;16144;31017494;SIN VALLA;ARENA;0;0;1;688,105;95,7;Av · AVENIDA ALCALDE CONDE DE MAYALDE , ASCENDIEN;HORTALEZA;VALDEFUENTES;40,492062;-3,651362;444800,859;4482577,379
AREA INFANTIL;CALLE FRANCISCO MOREJON nº 9;1343;16046;20084831;VALLA METALICA DE COLORINE;ARENA;0;0;7;330,03;73,07;0;HORTALEZA;PIOVERA;40,460055;-3,623444;447141,7;4479007,495
AREA INFANTIL;CALLE GOMEZNARRO nº 249;1387;16103;11116492;VALLA METALICA DE COLORINES;ARENA;0;0;4;175,88;54,77;0;HORTALEZA;CANILLAS;40,462506;-3,647929;445067,705;4479294,436
AREA INFANTIL;CARRETERA ESTACION DE HORTALEZA nº 7;1374;16081;20094422;VALLA METALICA COLOR VERDE;ARENA;0;0;4;171,301;52,42;C · CALLE MONOVAR , ASCENDIENTE 1: 165 · APÓSTOL;HORTALEZA;APOSTOL SANTIAGO;40,475437;-3,655549;444432,35;4480734,613
AREA INFANTIL;CALLE OÑA nº 51;1308;16004;11122394;VALLA METALICA CON COLORINES;ARENA;0;0;5;147,922;54,83;C · CALLE OÑA 47 , ASCENDIENTE 1: 166 · VALDEFUEN;HORTALEZA;VALDEFUENTES;40,488918;-3,665211;443624,647;4482237,147
AREA INFANTIL;AVENIDA VIRGEN DEL CARMEN nº 30;1369;16076;11120846;VALLA METALICA DE COLORINES;ARENA;0;0;3;129,385;48,39;0;HORTALEZA;PINAR DEL REY;40,473844;-3,653022;444645,216;4480556,149
AREA INFANTIL;CALLE SANTA ADELA nº 13;1330;16031;31008688;0;0;0;0;6;246,237;62,74;0;HORTALEZA;PINAR DEL REY;40,478729;-3,648503;445032,325;4481095,607
AREA INFANTIL;CALLE INFANTA CATALINA MICAELA nº 3;1437;16171;31011804;VALLA METALICA CON COLORINES;ARENA;0;0;6;120,039;44,78;C · CALLE INFANTA CATALINA MICAELA , ASCENDIENTE;HORTALEZA;VALDEFUENTES;40,485954;-3,659233;444128,822;4481904,3
AREA INFANTIL;CALLE DIONISIO INCA YUPANQUI nº 6;1334;16036;20055348;VALLA METALICA DE COLORINES;ARENA;EN PARQUE;0;5;141,587;47,47;PARQUE LOS LLANOS;HORTALEZA;PIOVERA;40,461537;-3,630259;446565,029;4479176,091
AREA INFANTIL;AVENIDA MARUJA MALLO nº 7;1314;16011;20160479;SIN VALLA;ARENA;EN PARQUE MIRADOR DE LAS CARCAVAS;0;6;639,778;96,3;PARQUE DE LAS CARCAVAS;HORTALEZA;VALDEFUENTES;40,477887;-3,631635;446461,382;4480991,741
AREA INFANTIL;CALLE MIGUEL RIESCO nº 11;1333;16035;20056038;VALLA METALICA DE COLORINES;ARENA;ZONA INTERBLOQUES;0;3;103,826;42,01;0;HORTALEZA;CANILLAS;40,463312;-3,631949;446423,166;4479374,183
AREA INFANTIL;CALLE CALANDA nº 30;1377;16087;31035558;VALLA DE MADERA DE COLORINES;ARENA;0;0;4;151,14;51,96;0;HORTALEZA;CANILLAS;40,46219;-3,641515;445611,268;4479255,407
AREA INFANTIL;CALLE FEDERICO SALMON nº 2;6505;5063;31008556;VALLA METALICA DE COLORINES;ARENA;0;0;3;111,996;47,01;0;CHAMARTÍN;NUEVA ESPAÑA;40,459839;-3,667796;443381,127;4479011,005
AREA INFANTIL;CALLE CICLON nº 54;1899;21052;31041582;VALLA METALICA DE COLORINES;ARENA;PLAZA;0;4;165,417;54,63;C · CALLE HURACAN , ASCENDIENTE 1: 214 · TIMÓN ,;BARAJAS;TIMÓN;40,473386;-3,5962;449461,539;4480471,225
AREA INFANTIL;AVENIDA LOS ROSALES nº 14;928;12079;11081516;SIN VALLA;ARENA;0;0;5;449,6;99,39;0;USERA;SAN FERMÍN;40,368182;-3,693541;441118,502;4468853,976
AREA INFANTIL;CALLE MUÑOPEDRO nº 6;40;2003;31001522;0;0;0;0;5;687,607;118,71;0;ARGANZUELA;IMPERIAL;40,406284;-3,715433;439294,096;4473098,048
AREA INFANTIL;PASEO YESERIAS nº 43;47;2014;11008377;0;0;0;0;4;248,529;63,82;0;ARGANZUELA;ACACIAS;40,39768;-3,706763;440022,102;4472137,051
AREA INFANTIL;PASEO YESERIAS nº 35;48;2015;20007460;0;0;0;0;3;133,413;48,9;0;ARGANZUELA;ACACIAS;40,398861;-3,707797;439935,4;4472268,839
AREA INFANTIL;CALLE RICARDO DAMAS nº 1;75;2046;31047828;0;0;0;0;7;352,205;73,55;0;ARGANZUELA;LEGAZPI;40,387404;-3,6944;441062,298;4470988,113
AREA INFANTIL;CALLE AZUCENAS nº 38;255;6011;20012494;0;0;0;0;7;382,575;80,68;0;TETUÁN;VALDEACEDERAS;40,464112;-3,700472;440614,43;4479506,822
AREA INFANTIL;CALLE MARTINEZ nº 6;277;6035;20076726;0;0;0;0;5;320,907;77,21;0;TETUÁN;BERRUGUETE;40,459129;-3,703267;440373,119;4478955,569
AREA INFANTIL;CALLE INFANTA MERCEDES nº 47;278;6036;31050972;0;0;0;0;2;91,285;38,27;PLAZA DE SAN GERMAN;TETUÁN;CASTILLEJOS;40,457702;-3,697997;440818,662;4478793,57
AREA INFANTIL;CALLE CANTUESO nº 60;291;6052;11034745;0;0;0;0;3;42,392;26,08;0;TETUÁN;VALDEACEDERAS;40,467954;-3,704364;440287,9;4479935,891
AREA INFANTIL;CALLE VEZA nº 40;296;6060;11033733;0;0;0;0;1;130,249;48,58;0;TETUÁN;VALDEACEDERAS;40,466534;-3,698628;440772,884;4479774,42
AREA INFANTIL;PASEO REPUBLICA DOMINICANA nº 2;340;8017;31035301;0;0;0;0;4;310,104;83,22;0;RETIRO;JERÓNIMOS;40,472228;-3,722389;438763,685;4480422,669
AREA INFANTIL;PLAZA LA CAROLINA nº 4;378;8073;31023960;0;0;0;0;4;120,231;43,99;0;FUENCARRAL - ELPARDO;PEÑAGRANDE;40,481763;-3,715535;439353,3222;4481476,238
AREA INFANTIL;CALLE BECERREA nº 9;396;8097;20097687;0;0;0;0;5;306,387;72,7;0;FUENCARRAL - ELPARDO;PILAR;40,47178;-3,713185;439543,558;4480366,568
AREA INFANTIL;CALLE SARRIA nº 50;398;8100;11046516;0;0;0;0;5;150,901;54;0;FUENCARRAL - ELPARDO;PILAR;40,476045;-3,714046;439474,376;4480840,521
AREA INFANTIL;CALLE ALFONSO RODRIGUEZ CASTELAO nº 2;415;8123;31002806;0;0;0;0;4;120,69;43,9;0;FUENCARRAL - ELPARDO;PEÑAGRANDE;40,481948;-3,736064;437613,496;4481511,145
AREA INFANTIL;CALLE JOAQUIN LORENZO nº 15;438;8147;31019389;0;0;0;0;5;263,569;70,9;0;FUENCARRAL - ELPARDO;PEÑAGRANDE;40,47259;-3,723731;438650,279;4480463,702
AREA INFANTIL;CALLE LA BAÑEZA nº 41;442;8151;31041110;0;0;0;0;3;332,171;75,81;0;FUENCARRAL - ELPARDO;PEÑAGRANDE;40,47493;-3,716992;439223,613;4480718,84
AREA INFANTIL;GLORIETA PRADERA DE VAQUERIZAS nº 9;443;8152;31011398;0;0;0;0;3;285,231;69,27;0;FUENCARRAL - ELPARDO;MIRASIERRA;40,49145;-3,721385;438866,234;4482555,55
AREA INFANTIL;CALLE JOAQUIN LORENZO nº 39;446;8157;11044602;0;0;0;0;5;244,628;62,79;0;FUENCARRAL - ELPARDO;PEÑAGRANDE;40,473757;-3,726798;438391,372;4480595,418
AREA INFANTIL;CALLE JOAQUIN LORENZO nº 33;447;8158;20158010;0;0;0;0;1;272,738;58,78;0;FUENCARRAL - ELPARDO;PEÑAGRANDE;40,474101;-3,726606;438407,907;4480633,508
AREA INFANTIL;CALLE CANDIDO MATEOS nº 15;462;8175;20049180;0;0;0;0;2;54,473;29,86;0;FUENCARRAL - ELPARDO;PEÑAGRANDE;40,473546;-3,718596;439086,434;4480566,288
AREA INFANTIL;AVENIDA VALDEMARIN nº 111;466;9003;20166361;0;0;0;0;7;345,442;82,06;0;MONCLOA - ARAVACA;VALDEMARÍN;40,46698;-3,787705;433221,627;4479887,42
AREA INFANTIL;CALLE MALVALOCA nº 17;482;9021;31005178;0;0;0;0;4;196,553;71,81;0;MONCLOA - ARAVACA;ARAVACA;40,449819;-3,76574;435067,253;4477966,216
AREA INFANTIL;PLAZA CIUDAD DE VIENA nº 10;512;9065;20102751;0;0;0;0;3;108,846;51,18;0;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;40,447597;-3,716788;439216,296;4477684,652
AREA INFANTIL;PLAZA CIUDAD DE VIENA nº 11;517;9071;20102754;0;0;0;0;4;54,804;29,68;0;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;40,447795;-3,71686;439210,362;4477706,723
AREA INFANTIL;AVENIDA DOCTOR FEDERICO RUBIO Y GALI nº 102;522;9078;11053461;0;0;0;0;7;189,069;62,82;0;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;40,455849;-3,713493;439503,121;4478598,365
AREA INFANTIL;CALLE LOS YEBENES nº 105;617;10039;31044422;0;0;0;0;4;121,26;46,07;PARQUE CERRO ALMODOVAR;LATINA;ALUCHE;40,393369;-3,749722;436372,389;4471688,611
AREA INFANTIL;CALLE VIA CARPETANA nº 312;663;10092;31044399;0;0;0;0;3;104,872;40,72;0;LATINA;ALUCHE;40,392312;-3,742257;437004,975;4471565,948
AREA INFANTIL;CALLE ESCALONILLA nº 19;664;10093;11059305;0;0;0;0;3;145,614;49,67;0;LATINA;CÁRMENES;40,396153;-3,741221;437096,419;4471991,573
AREA INFANTIL;CALLE SAAVEDRA FAJARDO nº 25;676;10109;31033481;0;0;0;0;3;246,881;65,13;0;LATINA;PUERTA DEL ANGEL;40,412474;-3,724396;438539,207;4473791,357
AREA INFANTIL;CALLE SAN CRISPIN nº 14;677;10112;31033946;0;0;0;0;4;235,825;60,4;0;LATINA;PUERTA DEL ANGEL;40,414659;-3,726335;438376,665;4474035,172
AREA INFANTIL;CALLE DOÑA URRACA nº 17;685;10122;31051688;0;0;0;0;2;62,768;32,17;0;LATINA;PUERTA DEL ANGEL;40,412876;-3,726434;438366,578;4473837,382
AREA INFANTIL;CALLE JAIME VERA nº 31;696;10138;11060374;0;0;0;0;3;138,323;47,03;0;LATINA;PUERTA DEL ANGEL;40,410058;-3,72848;438190,409;4473526,029
AREA INFANTIL;CALLE SAAVEDRA FAJARDO nº 4;700;10144;31013709;0;0;0;0;4;157,935;49,49;0;LATINA;PUERTA DEL ANGEL;40,415244;-3,725102;438481,753;4474099,289
AREA INFANTIL;PLAZA PARROQUIA nº 1;707;11001;31020593;0;0;0;0;4;61,938;31,75;0;CARABANCHEL;PUERTA BONITA;40,379873;-3,741553;437053,125;4470184,694
AREA INFANTIL;CALLE BLANDON nº 3;717;11017;11074201;0;0;0;0;2;73,139;34,65;0;CARABANCHEL;VISTA ALEGRE;40,389467;-3,739319;437251,68;4471248,041
AREA INFANTIL;CALLE PINZON nº 46;718;11018;11074562;0;0;0;0;4;102,151;44,22;0;CARABANCHEL;VISTA ALEGRE;40,387569;-3,74029;437167,479;4471038,044
AREA INFANTIL;CALLE COMANDANTE FONTANES nº 14;755;11066;20021672;0;0;0;0;4;196,504;62,64;0;CARABANCHEL;SAN ISIDRO;40,395651;-3,723716;438581,545;4471923,526
AREA INFANTIL;CALLE ALBA DE TORMES nº 4;788;11114;31001667;0;0;0;0;5;288,025;69,52;0;CARABANCHEL;PUERTA BONITA;40,378485;-3,743792;436861,759;4470032,19
AREA INFANTIL;CALLE NUESTRA SEÑORA DE LA SOLEDAD nº 26;798;11126;11077396;0;0;0;0;4;257,763;67,11;0;CARABANCHEL;BUENAVISTA;40,370546;-3,751833;436171,66;4469156,798
AREA INFANTIL;CALLE BALTANAS nº 15;799;11127;11078480;0;0;0;0;4;108,134;37,29;0;CARABANCHEL;BUENAVISTA;40,370477;-3,749827;436341,949;4469147,711
AREA INFANTIL;CALLE ENRIQUE DE ORO nº 1;830;11171;31012221;0;0;0;0;6;99,517;39,93;0;CARABANCHEL;BUENAVISTA;40,37186;-3,739944;437182,2812;4469294,078
AREA INFANTIL;CALLE OCAÑA nº 64;839;11182;11064615;VALLA;ARENA;0;0;4;194,148;59,29;0;LATINA;ALUCHE;40,384398;-3,751107;436246,403;4470693,832
AREA INFANTIL;CALLE OCAÑA nº 62;840;11183;11064614;VALLA;ARENA;0;0;4;97,011;39,36;0;LATINA;ALUCHE;40,384212;-3,751422;436219,492;4470673,391
AREA INFANTIL;CALLE EDUARDO MARQUINA nº 48;843;11188;31030732;0;0;0;0;4;73,264;36,17;0;CARABANCHEL;COMILLAS;40,39174;-3,709094;439818,963;4471479,281
AREA INFANTIL;CALLE CARABELOS nº 53;938;12092;11081541;0;ARENA;0;0;6;212,788;58,3;0;USERA;SAN FERMÍN;40,376227;-3,69042;441390,454;4469744,844
AREA INFANTIL;CALLE CARLOS MARIN nº 10;944;12098;11086903;0;0;0;0;5;286,475;67,71;0;USERA;PRADOLONGO;40,383876;-3,706697;440015,499;4470604,84
AREA INFANTIL;CALLE ALCALA DE GUADAIRA nº 55;981;13033;11095700;0;0;0;0;3;109,593;42,88;0;PUENTE DE VALLECAS;PALOMERAS BAJAS;40,388996;-3,657121;444227,714;4471140,718
AREA INFANTIL;CALLE PABLO RICA nº 1;985;13037;31053022;VALLA METALICA CON COLORINES;ARENA;EN PLAZA PEATONAL;0;4;123,956;45,07;C · CALLE PABLO RICA , ASCENDIENTE 1: 132 · SAN D;PUENTE DE VALLECAS;SAN DIEGO;40,390006;-3,670323;443108,045;4471261,233
AREA INFANTIL;CALLE SIERRA DE ALQUIFE nº 25;989;13041;11093333;VALLA METALICA CON COLORINES;ARENA;0;0;2;270,209;61,26;Pq · PARQUE AMOS ACERO , ASCENDIENTE 1: 132 · SAN;PUENTE DE VALLECAS;SAN DIEGO;40,388262;-3,665208;443540,741;4471064,29
AREA INFANTIL;CALLE PADRE LLANOS nº 4;1017;13074;20158169;SIN VALLA;ARENA;0;0;3;168,851;48,7;0;PUENTE DE VALLECAS;ENTREVÍAS;40,375754;-3,659755;443993,209;4469672,489
AREA INFANTIL;CALLE DEPOSITO DEL AGUA nº 2;1018;13075;11087475;SIN VALLA;ARENA;0;0;4;341,894;73,93;0;PUENTE DE VALLECAS;ENTREVÍAS;40,37506;-3,660398;443938,07;4469595,843
AREA INFANTIL;CALLE PADRE LLANOS nº 12;1020;13077;31024885;VALLA;ARENA;0;0;2;262,588;74,19;0;PUENTE DE VALLECAS;ENTREVÍAS;40,375298;-3,657791;444159,534;4469620,619
AREA INFANTIL;CALLE REGUERA DE TOMATEROS nº 5;1036;13095;11087176;SIN VALLA;ARENA;0;0;3;245,335;63,46;0;PUENTE DE VALLECAS;ENTREVÍAS;40,371963;-3,657373;444192,325;4469250,235
AREA INFANTIL;CALLE LELE DEL POZO nº 22;1038;13097;11087379;VALLA;ARENA;0;0;4;195,013;56,74;0;PUENTE DE VALLECAS;ENTREVÍAS;40,372271;-3,662106;443790,724;4469287,366
AREA INFANTIL;CALLE LELE DEL POZO nº 4;1039;13098;11087371;SIN VALLA;ARENA;0;0;6;437,266;83,71;0;PUENTE DE VALLECAS;ENTREVÍAS;40,373246;-3,661478;443844,893;4469395,179
AREA INFANTIL;CALLE DOCTOR BELLIDO nº 23;1054;13116;31018137;VALLA METALICA DE COLORINES;ARENA;0;0;3;277,636;68,43;C · CALLE PUERTO DE LA MORCUERA , ASCENDIENTE 1:;PUENTE DE VALLECAS;SAN DIEGO;40,384223;-3,667659;443329,321;4470617,588
AREA INFANTIL;CALLE HERNANDEZ MAS nº 9;1077;13142;31046352;0;0;0;0;3;109,15;46,06;0;PUENTE DE VALLECAS;ENTREVÍAS;40,381636;-3,669556;443166,123;4470331,634
AREA INFANTIL;CALLE JUNCO nº 3;1480;17039;11125439;0;ARENA;0;0;7;476,672;99,74;C · CALLE JUNCO , ASCENDIENTE 1: 171 · SAN ANDRÉS;VILLAVERDE;SAN ANDRÉS;40,348322;-3,705031;440125,461;4466657,205
AREA INFANTIL;PLAZA AGATA nº 7;1494;17053;20040616;0;ARENA;0;0;2;28,153;24,02;Pza · PLAZA AGATA 11 , ASCENDIENTE 1: 171 · SAN A;VILLAVERDE;SAN ANDRÉS;40,346851;-3,708602;439820,838;4466496,42
AREA INFANTIL;AVENIDA LOS ROSALES nº 129;1520;17083;31051872;0;ARENA;0;0;5;215,119;63,22;Av · AVENIDA ROSALES 94 , ASCENDIENTE 1: 173 · BU;VILLAVERDE;BUTARQUE;40,352703;-3,678373;442393,088;4467125,831
AREA INFANTIL;CALLE URANIO nº 24;1521;17084;31023613;0;ARENA;0;0;6;455,761;93,65;C · CALLE EDUARDO MARISTANY , ASCENDIENTE 1: 173;VILLAVERDE;BUTARQUE;40,354251;-3,683366;441970,393;4467300,864
AREA INFANTIL;CALLE PILAR LORENGAR nº 19;1523;17086;20148358;0;ARENA;0;0;6;410,323;80,94;C · CALLE PILAR LORENGAR 19 , ASCENDIENTE 1: 174;VILLAVERDE;LOS ROSALES;40,354258;-3,685202;441814,475;4467302,841
AREA INFANTIL;CALLE ALTO DEL RETIRO nº 15;1602;18051;31045630;0;ARENA;EN PARQUE;0;4;143,207;47,82;C · CALLE ALTO DEL RETIRO , ASCENDIENTE 1: 181 ·;VILLA DE VALLECAS;SANTA EUGENIA;40,369838;-3,593137;449644,048;4468975,71
AREA INFANTIL;CALLE RAFAEL DE LEON nº 14;1604;18053;31030897;0;ARENA;0;0;11;307,528;72,63;C · CALLE RAFAEL DE LEON , ASCENDIENTE 1: 181 · B;VILLA DE VALLECAS;SANTA EUGENIA;40,365411;-3,601281;448949,271;4468489,07
AREA INFANTIL;AVENIDA ENSANCHE DE VALLECAS nº 69;1614;18063;31035144;0;ARENA;0;0;6;250,947;63,85;C · CALLE CAÑADA DEL SANTISIMO , ASCENDIENTE 1: 1;VILLA DE VALLECAS;SANTA EUGENIA;40,36417;-3,598255;449205,2842;4468349,516
AREA INFANTIL;AVENIDA LAS SUERTES nº 17;1620;18069;31045334;0;ARENA;0;0;8;312,269;63,25;Av · AVENIDA DE LAS SUERTES , ASCENDIENTE 1: 181;VILLA DE VALLECAS;SANTA EUGENIA;40,371264;-3,606722;448491,7674;4469141,889
AREA INFANTIL;CALLE ANTONIO GADES nº 2;1622;18072;31027403;0;ARENA;0;0;9;376,305;69,06;C · CALLE ANTONIO GADES , ASCENDIENTE 1: 181 · BA;VILLA DE VALLECAS;SANTA EUGENIA;40,367739;-3,591987;449740,174;4468742,078
AREA INFANTIL;CALLE CAÑADA DEL SANTISIMO nº 27;1623;18073;31040165;0;ARENA;0;0;8;376,191;72,93;Av · AVENIDA DE LAS SUERTES , ASCENDIENTE 1: 181;VILLA DE VALLECAS;SANTA EUGENIA;40,365577;-3,595598;449431,919;4468504,155
AREA INFANTIL;CALLE REAL DE ARGANDA nº 68;1626;18076;31020476;0;ARENA;0;0;3;109,297;42,43;C · CALLE REAL DE ARGANDA , ASCENDIENTE 1: 182 ·;VILLA DE VALLECAS;SANTA EUGENIA;40,378765;-3,612632;447995,851;4469977,948
AREA INFANTIL;AVENIDA LA VERBENA DE LA PALOMA nº 6;1449;17004;11129093;0;ARENA;0;0;4;149,318;49,57;C · CALLE LA DEL MANOJO DE ROSAS 3 , ASCENDIENTE;VILLAVERDE;LOS ANGELES;40,360983;-3,69556;440940,765;4468056,255
AREA INFANTIL;CALLE FINISTERRE nº 21;393;8093;31022542;0;0;0;0;9;481,838;88,27;0;FUENCARRAL - ELPARDO;LA PAZ;40,477874;-3,702416;440461,761;4481035,673
AREA INFANTIL;CALLE SANTIAGO DE COMPOSTELA nº 72;413;8120;31010712;0;0;0;0;4;160,013;52,04;0;FUENCARRAL - ELPARDO;PILAR;40,481442;-3,710976;439739,391;4481437,491
AREA INFANTIL;CALLE SANTIAGO DE COMPOSTELA nº 72;414;8121;31010712;0;0;0;0;4;144,207;49,93;0;FUENCARRAL - ELPARDO;PILAR;40,481383;-3,711193;439720,964;4481431,183
AREA INFANTIL;CALLE DATIL nº 1;794;11122;11077120;0;0;0;0;4;172,994;47,52;0;CARABANCHEL;PUERTA BONITA;40,376625;-3,749371;436386,439;4469829,74
AREA INFANTIL;CALLE PINGÜINO nº 19;838;11181;11074961;0;0;0;0;4;175,25;50,08;0;CARABANCHEL;VISTA ALEGRE;40,379008;-3,750961;436253,668;4470095,42
AREA INFANTIL;CALLE CODORNIZ nº 4;784;11110;11074912;0;0;0;0;3;259,353;61,83;0;CARABANCHEL;VISTA ALEGRE;40,381135;-3,748881;436432,268;4470329,992
AREA INFANTIL;CALLE FERNANDO DELGADO nº 8;791;11118;11074893;0;0;0;0;4;75,992;30,95;0;CARABANCHEL;VISTA ALEGRE;40,382865;-3,749002;436423,613;4470522,108
AREA INFANTIL;CALLE FELIPE MORATILLA nº 7;529;9086;11051665;0;0;0;0;2;182,041;62,38;0;MONCLOA - ARAVACA;CASA DE CAMPO;40,426977;-3,731605;437940,866;4475406,187
AREA INFANTIL;CALLE ANICETO MARINAS nº 48;502;9051;11051479;0;0;0;0;3;40,374;28,12;0;MONCLOA - ARAVACA;CASA DE CAMPO;40,423318;-3,724607;438531,134;4474995,142
AREA INFANTIL;PLAZA REMONTA nº 18;256;6012;31051020;VALLA METALICA CON COLORINES;ARENA;0;0;6;394,463;79,22;Pza · PLAZA LA REMONTA , ASCENDIENTE 1: 065 · VAL;TETUÁN;VALDEACEDERAS;40,463855;-3,697361;440877,974;4479476,157
AREA INFANTIL;AVENIDA GENERAL PERON nº 21;274;6032;20131060;VALLA DE MADERA COLOR VERDE;ARENA;EN JARDINES DE PERON;0;4;452,803;86,53;JARDINES DE PERON;TETUÁN;CUATRO CAMINOS;40,452751;-3,695981;440985,285;4478242,708
AREA INFANTIL;AVENIDA GENERAL PERON nº 9;272;6030;31047944;VALLA DE MADERA COLOR VERDE;ARENA;EN JARDINES DE PERON;0;2;185,309;60,27;JARDINES DE PERON;TETUÁN;CUATRO CAMINOS;40,45279;-3,697909;440821,832;4478248,345
AREA INFANTIL;AVENIDA GENERAL PERON nº 9;271;6029;31047944;VALLA METALICA CON COLORINES;ARENA;EN JARDINES DE PERON;ACCESO CON VALLA RETRANQUEADA;5;319,32;74,19;JARDINES DE PERON;TETUÁN;CUATRO CAMINOS;40,45294;-3,698451;440775,986;4478265,357
AREA INFANTIL;CALLE BRAVO MURILLO nº 49;309;7005;31044176;VALLA METALICA CON COLORINES - PARCIAL;ARENA;EN PARQUE ENRIQUE HERREROS;0;7;672,86;139,02;PARQUE ENRIQUE HERREROS;CHAMBERI;VALLEHERMOSO;40,43902;-3,705046;440204,465;4476724,664
AREA INFANTIL;CALLE PILAR DE MADARIAGA ROJO nº 13;1615;18064;31029419;VALLA METALICA CON COLORINES;ARENA;EN PARQUE;ACCESO CON VALLA RETRANQUEADA;8;224,077;64,44;C · CALLE CARDENAL VICENTE ENRIQUE Y TARANCON 15;VILLA DE VALLECAS;SANTA EUGENIA;40,364058;-3,590545;449859,864;4468332,77
AREA INFANTIL;CALLE QUERO nº 83;688;10127;11065373;SIN VALLA;ARENA;EN PARQUE ALUCHE;0;4;529,334;91,42;PARQUE ALUCHE;LATINA;ALUCHE;40,389514;-3,76001;435495,623;4471268,171
AREA INFANTIL;CALLE CERILLERAS nº 5;834;11175;31033348;VALLA MADERA COLOR MARRON0;ARENA;EN PARQUE;0;4;549,844;93,93;Av · AVENIDA POBLADOS 131-141 , ASCENDIENTE 1: 11;CARABANCHEL;BUENAVISTA;40,372473;-3,727023;438279,774;4469353,055
AREA INFANTIL;CALLE PARROCO EUSEBIO CUENCA nº 6;96;2067;31047496;VALLA METALICA CON COLORINES;ARENA;0;0;4;147,784;48,6;C · CALLE TOMAS BRETON 47 POST. , ASCENDIENTE 1:;ARGANZUELA;DELICIAS;40,398324;-3,692236;441255,509;4472198,861
